1,40.95535600000001
2,40.909478
3,40.881214
4,40.854690000000005
5,40.830128
6,40.800366000000004
7,40.759672
8,40.74121
9,40.726432
10,40.70065999999999
11,40.67315
12,40.657818000000006
13,40.64223
14,40.625887999999996
15,40.615066
16,40.60452
17,40.601684
18,40.591634
19,40.571832
20,40.557159999999996
21,40.531388
22,40.470054
23,40.352046
24,40.238887999999996
25,39.894846
26,39.753608
27,39.649388
28,39.468053999999995
29,39.301504
30,39.184148
31,39.117744
32,39.016512
33,38.94734
34,38.897706
35,38.863254
36,38.845318
37,38.82517
38,38.80040799999999
39,38.78142
40,38.752694000000005
41,38.72049799999999
42,38.692694
43,38.663768000000005
44,38.644293999999995
45,38.613710000000005
46,38.578864
47,38.541112
48,38.487559999999995
49,38.442322000000004
50,38.38072
51,38.319222
52,38.236132
53,38.1639
54,38.07225
55,37.9731
56,37.893378
57,37.749126000000004
58,37.575336
59,37.40273800000001
60,37.1902
61,36.904509999999995
62,36.735872
63,36.59461
64,36.372366
65,36.261872000000004
66,36.174652
67,36.079674
68,36.029072
69,35.979934
70,35.927884000000006
71,35.901736
72,35.869434
73,35.822554000000004
74,35.798618000000005
75,35.772238
76,35.73149599999999
77,35.69564799999999
78,35.663616000000005
79,35.632574
80,35.6141
81,35.59628
82,35.576008
83,35.55684
84,35.54138999999999
85,35.527519999999996
86,35.507246
87,35.497092
88,35.4939
89,35.48455
90,35.468476
91,35.455312000000006
92,35.446844000000006
93,35.443842
94,35.430974000000006
95,35.392696
96,35.318017999999995
97,35.216772
98,35.075720000000004
99,34.832651999999996
100,34.412694
101,33.747468000000005
102,32.911722
103,32.643596
104,32.568912
105,32.510324000000004
106,32.404368
107,32.285262
108,32.164606000000006
109,32.038824
110,31.906653999999996
111,31.765874000000004
112,31.606475999999997
113,31.414897999999994
114,31.209362
115,30.979778
116,30.00844
