0	402.0
86400	376.0
172800	353.0
259200	334.0
345600	318.0
432000	303.0
518400	290.0
604800	279.0
691200	268.0
777600	261.0
864000	260.0
950400	260.0
1036800	252.0
1123200	241.0
1209600	229.0
1296000	217.0
1382400	206.0
1468800	197.0
1555200	189.0
1641600	181.0
1728000	177.0
1814400	171.0
1900800	166.0
1987200	162.0
2073600	158.0
2160000	155.0
2246400	146.0
2332800	140.0
2419200	133.0
2505600	123.0
2592000	114.0
2678400	108.0
2764800	101.0
2851200	93.8
2937600	87.6
3024000	84.7
3110400	82.4
3196800	82.3
3283200	79.1
3369600	76.2
3456000	72.3
3542400	67.1
3628800	64.3
3715200	62.6
3801600	61.7
3888000	60.8
3974400	62.4
4060800	68.7
4147200	82.4
4233600	96.4
4320000	104.0
4406400	109.0
4492800	109.0
4579200	107.0
4665600	105.0
4752000	104.0
4838400	102.0
4924800	105.0
5011200	104.0
5097600	103.0
5184000	98.6
5270400	97.9
5356800	96.5
5443200	97.8
5529600	99.0
5616000	96.4
5702400	94.9
5788800	91.9
5875200	89.3
5961600	89.8
6048000	90.6
6134400	88.2
6220800	88.4
6307200	88.4
6393600	85.3
6480000	81.4
6566400	80.6
6652800	83.7
6739200	82.8
6825600	83.4
6912000	90.2
6998400	92.1
7084800	97.4
7171200	101.0
7257600	99.8
7344000	94.8
7430400	90.8
7516800	86.2
7603200	80.7
7689600	80.2
7776000	82.0
7862400	84.1
7948800	86.4
8035200	89.6
8121600	92.9
8208000	91.5
8294400	87.5
8380800	89.6
8467200	86.0
8553600	84.2
8640000	82.7
8726400	81.5
8812800	80.3
8899200	79.4
8985600	79.1
9072000	81.2
9158400	78.1
9244800	75.7
9331200	75.1
