0	54.0
86400	45.1
172800	45.5
259200	69.0
345600	399.0
432000	1010.0
518400	1820.0
604800	1310.0
691200	877.0
777600	587.0
864000	414.0
950400	321.0
1036800	645.0
1123200	683.0
1209600	907.0
1296000	1180.0
1382400	1350.0
1468800	2000.0
1555200	2000.0
1641600	2000.0
1728000	1960.0
1814400	1440.0
1900800	1390.0
1987200	1210.0
2073600	889.0
2160000	636.0
2246400	469.0
2332800	384.0
2419200	352.0
2505600	365.0
2592000	373.0
2678400	351.0
2764800	306.0
2851200	256.0
2937600	216.0
3024000	184.0
3110400	159.0
3196800	142.0
3283200	127.0
3369600	114.0
3456000	102.0
3542400	94.5
3628800	86.7
3715200	79.7
3801600	74.1
3888000	69.7
3974400	65.4
4060800	68.8
4147200	158.0
4233600	157.0
4320000	198.0
4406400	196.0
4492800	168.0
4579200	145.0
4665600	124.0
4752000	107.0
4838400	94.7
4924800	87.3
5011200	80.5
5097600	74.8
5184000	70.1
5270400	67.7
5356800	71.5
5443200	74.3
5529600	292.0
5616000	2000.0
5702400	2000.0
5788800	1910.0
5875200	1520.0
5961600	2000.0
6048000	2000.0
6134400	2000.0
6220800	2000.0
6307200	2000.0
6393600	2000.0
6480000	1830.0
6566400	1280.0
6652800	846.0
6739200	575.0
6825600	513.0
6912000	773.0
6998400	855.0
7084800	649.0
7171200	506.0
7257600	401.0
7344000	326.0
7430400	263.0
7516800	219.0
7603200	190.0
7689600	167.0
7776000	147.0
7862400	130.0
7948800	118.0
8035200	108.0
8121600	97.8
8208000	89.1
8294400	83.0
8380800	77.3
8467200	72.6
8553600	77.2
8640000	95.0
8726400	86.8
8812800	85.3
8899200	81.5
8985600	89.3
9072000	82.1
9158400	72.1
9244800	65.3
9331200	58.4
9417600	52.7
9504000	50.3
9590400	47.3
9676800	84.6
9763200	93.5
9849600	76.1
9936000	71.6
10022400	69.7
10108800	61.4
10195200	56.7
10281600	55.7
10368000	51.6
10454400	48.0
10540800	45.0
10627200	42.2
10713600	41.3
10800000	38.1
10886400	36.8
10972800	39.4
11059200	49.2
11145600	49.4
11232000	43.0
11318400	39.8
11404800	39.0
11491200	36.4
11577600	33.7
11664000	31.6
11750400	29.3
11836800	26.7
11923200	24.2
12009600	24.6
12096000	25.8
12182400	21.6
12268800	21.0
12355200	22.9
12441600	22.1
12528000	20.4
12614400	18.9
12700800	17.1
12787200	15.6
12873600	14.1
12960000	13.2
13046400	12.6
13132800	12.1
13219200	11.4
13305600	10.4
13392000	9.61
13478400	9.3
13564800	8.79
13651200	8.7
13737600	9.31
13824000	10.0
13910400	9.96
13996800	11.4
14083200	11.8
14169600	10.7
14256000	9.5
14342400	8.52
14428800	9.49
14515200	10.7
14601600	11.7
14688000	10.5
14774400	8.31
14860800	6.75
14947200	5.36
15033600	4.4
15120000	3.99
15206400	3.31
15292800	2.9
15379200	2.6
15465600	2.22
15552000	1.84
15638400	1.72
15724800	1.66
15811200	1.48
15897600	1.4
15984000	1.49
16070400	1.64
16156800	1.65
16243200	1.62
16329600	1.5
16416000	1.43
16502400	1.29
16588800	1.15
16675200	0.99
16761600	0.85
16848000	0.76
16934400	0.66
17020800	0.64
17107200	0.67
17193600	0.74
17280000	0.88
17366400	0.86
17452800	0.72
17539200	0.64
17625600	0.54
17712000	0.48
17798400	0.42
17884800	0.4
17971200	0.37
18057600	0.34
18144000	0.3
18230400	0.29
18316800	0.24
18403200	0.25
18489600	0.28
18576000	0.32
18662400	0.38
18748800	0.49
18835200	0.59
18921600	0.48
19008000	0.46
19094400	0.39
19180800	0.33
19267200	0.3
19353600	0.28
19440000	0.26
19526400	0.26
19612800	0.25
19699200	0.24
19785600	0.25
19872000	0.28
19958400	0.3
20044800	0.3
20131200	0.29
20217600	0.26
20304000	0.25
20390400	0.26
20476800	0.32
20563200	0.37
20649600	0.37
20736000	0.36
20822400	0.34
20908800	0.29
20995200	0.31
21081600	0.28
21168000	0.27
21254400	0.23
21340800	0.2
21427200	0.16
21513600	0.1
21600000	0.06
21686400	0.04
21772800	0.02
21859200	0.01
21945600	0.0
22032000	0.0
22118400	0.0
22204800	0.13
22291200	0.22
22377600	0.28
22464000	0.28
22550400	0.23
22636800	0.21
22723200	0.16
22809600	0.1
22896000	0.06
22982400	0.04
23068800	0.02
23155200	0.0
23241600	0.0
23328000	0.07
23414400	0.18
23500800	0.24
23587200	0.27
23673600	0.31
23760000	0.37
23846400	0.46
23932800	0.53
24019200	0.54
24105600	0.67
24192000	0.77
24278400	0.58
24364800	0.33
24451200	0.25
24537600	0.22
24624000	0.27
24710400	0.31
24796800	0.55
24883200	33.5
24969600	48.2
25056000	37.8
25142400	31.8
25228800	17.0
25315200	10.6
25401600	7.55
25488000	5.77
25574400	4.79
25660800	46.5
25747200	243.0
25833600	154.0
25920000	84.4
26006400	252.0
26092800	290.0
26179200	366.0
26265600	328.0
26352000	300.0
26438400	236.0
26524800	177.0
26611200	138.0
26697600	114.0
26784000	96.1
26870400	82.6
26956800	71.2
27043200	61.4
27129600	53.2
27216000	46.5
27302400	40.9
27388800	36.9
27475200	33.7
27561600	29.7
27648000	25.9
27734400	22.9
27820800	20.8
27907200	607.0
27993600	994.0
28080000	571.0
28166400	366.0
28252800	298.0
28339200	237.0
28425600	186.0
28512000	211.0
28598400	212.0
28684800	201.0
28771200	176.0
28857600	150.0
28944000	130.0
29030400	112.0
29116800	98.9
29203200	94.3
29289600	89.0
29376000	81.3
29462400	73.2
29548800	258.0
29635200	296.0
29721600	1200.0
29808000	1330.0
29894400	870.0
29980800	587.0
30067200	602.0
30153600	2000.0
30240000	2000.0
30326400	2000.0
30412800	2000.0
30499200	1280.0
30585600	698.0
30672000	474.0
30758400	358.0
30844800	511.0
30931200	555.0
31017600	480.0
31104000	390.0
31190400	321.0
31276800	267.0
31363200	223.0
31449600	191.0
