0	36.5
86400	33.5
172800	30.8
259200	28.7
345600	26.9
432000	25.6
518400	24.9
604800	24.3
691200	22.7
777600	21.5
864000	49.0
950400	38.9
1036800	32.5
1123200	28.7
1209600	27.7
1296000	27.5
1382400	26.5
1468800	25.2
1555200	23.9
1641600	23.2
1728000	22.5
1814400	21.0
1900800	19.2
1987200	18.6
2073600	17.2
2160000	15.9
2246400	15.1
2332800	14.0
2419200	13.0
2505600	12.3
2592000	12.3
2678400	11.7
2764800	11.1
2851200	10.6
2937600	10.3
3024000	10.2
3110400	10.3
3196800	10.4
3283200	10.2
3369600	10.0
3456000	9.76
3542400	9.72
3628800	9.48
3715200	9.1
3801600	8.8
3888000	8.46
3974400	7.86
4060800	7.54
4147200	7.45
4233600	6.74
4320000	6.6
4406400	7.27
4492800	7.71
4579200	8.31
4665600	7.54
4752000	6.74
4838400	6.8
4924800	7.3
5011200	7.92
5097600	6.59
5184000	6.38
5270400	6.22
5356800	5.74
5443200	4.93
5529600	4.21
5616000	4.15
5702400	3.93
5788800	3.29
5875200	2.98
5961600	2.71
6048000	2.33
6134400	1.92
6220800	1.52
6307200	1.31
6393600	1.23
6480000	1.16
6566400	1.03
6652800	1.32
6739200	1.39
6825600	0.73
6912000	0.56
6998400	0.54
7084800	0.82
7171200	1.4
7257600	1.09
7344000	0.68
7430400	0.69
7516800	0.9
7603200	1.35
7689600	1.18
7776000	0.88
7862400	0.83
7948800	0.8
8035200	0.74
8121600	0.9
8208000	0.61
8294400	0.48
8380800	0.35
8467200	0.22
8553600	0.16
8640000	0.23
8726400	0.23
8812800	0.23
8899200	0.24
8985600	0.14
9072000	0.09
9158400	0.07
9244800	0.05
9331200	0.03
