0	284.0
86400	280.0
172800	274.0
259200	278.0
345600	276.0
432000	278.0
518400	276.0
604800	274.0
691200	267.0
777600	261.0
864000	275.0
950400	280.0
1036800	263.0
1123200	255.0
1209600	248.0
1296000	240.0
1382400	233.0
1468800	228.0
1555200	209.0
1641600	180.0
1728000	163.0
1814400	152.0
1900800	141.0
1987200	133.0
2073600	126.0
2160000	122.0
2246400	118.0
2332800	117.0
2419200	116.0
2505600	115.0
2592000	119.0
2678400	128.0
2764800	120.0
2851200	116.0
2937600	115.0
3024000	112.0
3110400	109.0
3196800	107.0
3283200	106.0
3369600	104.0
3456000	100.0
3542400	100.0
3628800	97.9
3715200	97.1
3801600	93.7
3888000	90.1
3974400	86.4
4060800	88.5
4147200	91.0
4233600	88.5
4320000	87.1
4406400	84.6
4492800	86.2
4579200	85.3
4665600	80.0
4752000	76.1
4838400	75.8
4924800	75.0
5011200	71.3
5097600	68.2
5184000	66.9
5270400	70.9
5356800	78.0
5443200	81.1
5529600	86.8
5616000	85.0
5702400	79.3
5788800	75.2
5875200	70.5
5961600	63.8
6048000	59.2
6134400	54.9
6220800	51.1
6307200	49.3
6393600	48.4
6480000	48.0
6566400	50.1
6652800	51.4
6739200	50.1
6825600	49.9
6912000	51.1
6998400	52.8
7084800	51.6
7171200	51.0
7257600	49.6
7344000	50.1
7430400	54.1
7516800	55.0
7603200	54.0
7689600	53.0
7776000	52.0
7862400	50.3
7948800	51.0
8035200	48.8
8121600	50.7
8208000	53.6
8294400	54.5
8380800	53.9
8467200	54.5
8553600	53.4
8640000	50.3
8726400	45.2
8812800	43.0
8899200	41.1
8985600	40.2
9072000	39.6
9158400	39.3
9244800	41.7
9331200	45.4
