1,41.125037999999996
2,41.080788
3,41.05344
4,41.027457999999996
5,41.003429999999994
6,40.97461199999999
7,40.935062
8,40.91698
9,40.902446
10,40.877064
11,40.849881999999994
12,40.834726
13,40.819238
14,40.803017999999994
15,40.792228
16,40.781712
17,40.778881999999996
18,40.768802
19,40.748986
20,40.734337999999994
21,40.708648
22,40.647696
23,40.532416
24,40.424614
25,40.139388
26,40.03031
27,39.950677999999996
28,39.812552
29,39.690952
30,39.604938
31,39.558488
32,39.489943999999994
33,39.445004
34,39.412316
35,39.388466
36,39.37556
37,39.36032
38,39.341387999999995
39,39.326685999999995
40,39.305758000000004
41,39.2834
42,39.263866
43,39.243372
44,39.22977
45,39.210012
46,39.18803799999999
47,39.165664
48,39.133348
49,39.10511
50,39.068306
51,39.033069999999995
52,38.992046
53,38.958196
54,38.92525
55,38.890916000000004
56,38.867265999999994
57,38.828108
58,38.784881999999996
59,38.746249999999996
60,38.711562
61,38.66515
62,38.635856000000004
63,38.61699800000001
64,38.590337999999996
65,38.578649999999996
66,38.56948800000001
67,38.559566000000004
68,38.554518
69,38.549616
70,38.544385999999996
71,38.541786
72,38.538614
73,38.533946
74,38.531546
75,38.528902
76,38.524766
77,38.521066
78,38.517698
79,38.51435600000001
80,38.512346
81,38.510428000000005
82,38.508254
83,38.50614
84,38.504428000000004
85,38.502838000000004
86,38.50044
87,38.49917
88,38.498689999999996
89,38.498288
90,38.497324000000006
91,38.49506
92,38.493364
93,38.492858
94,38.491388
95,38.488706
96,38.48562
97,38.48214
98,38.478204000000005
99,38.47342
100,38.467701999999996
101,38.46239799999999
102,38.460466
103,38.459558
104,38.45909
105,38.458678
106,38.45793
107,38.457098
108,38.456278
109,38.455464
110,38.454665999999996
111,38.453896
112,38.453174
113,38.45251
114,38.451933999999994
115,38.451428
116,38.450958
