0	510.0
86400	338.0
172800	251.0
259200	195.0
345600	155.0
432000	135.0
518400	119.0
604800	100.0
691200	86.9
777600	76.4
864000	67.6
950400	60.5
1036800	186.0
1123200	882.0
1209600	921.0
1296000	1270.0
1382400	1040.0
1468800	756.0
1555200	813.0
1641600	626.0
1728000	936.0
1814400	768.0
1900800	560.0
1987200	421.0
2073600	324.0
2160000	255.0
2246400	203.0
2332800	169.0
2419200	147.0
2505600	128.0
2592000	112.0
2678400	98.2
2764800	88.1
2851200	79.8
2937600	73.4
3024000	68.0
3110400	62.8
3196800	57.8
3283200	53.9
3369600	55.8
3456000	106.0
3542400	110.0
3628800	97.8
3715200	241.0
3801600	432.0
3888000	475.0
3974400	955.0
4060800	1590.0
4147200	1330.0
4233600	931.0
4320000	730.0
4406400	552.0
4492800	425.0
4579200	327.0
4665600	252.0
4752000	208.0
4838400	181.0
4924800	165.0
5011200	150.0
5097600	139.0
5184000	128.0
5270400	120.0
5356800	111.0
5443200	98.4
5529600	90.4
5616000	83.2
5702400	77.0
5788800	72.9
5875200	67.2
5961600	64.0
6048000	64.4
6134400	80.2
6220800	72.1
6307200	63.3
6393600	56.2
6480000	52.1
6566400	49.0
6652800	44.0
6739200	40.1
6825600	36.3
6912000	33.5
6998400	30.9
7084800	29.4
7171200	27.8
7257600	27.7
7344000	27.7
7430400	23.2
7516800	19.8
7603200	17.9
7689600	17.2
7776000	14.9
7862400	13.7
7948800	12.8
8035200	11.1
8121600	10.2
8208000	9.46
8294400	9.2
8380800	8.94
8467200	9.13
8553600	8.64
8640000	7.9
8726400	6.97
8812800	6.14
8899200	5.8
8985600	5.52
9072000	5.82
9158400	6.79
9244800	9.55
9331200	11.7
