0	7.86
86400	7.02
172800	6.95
259200	7.82
345600	9.3
432000	11.1
518400	10.9
604800	11.2
691200	11.4
777600	10.8
864000	9.0
950400	9.65
1036800	9.41
1123200	8.1
1209600	6.72
1296000	6.74
1382400	6.36
1468800	5.52
1555200	5.51
1641600	5.16
1728000	4.51
1814400	3.97
1900800	3.63
1987200	3.23
2073600	3.15
2160000	2.93
2246400	2.7
2332800	2.35
2419200	2.19
2505600	2.24
2592000	2.25
2678400	2.14
2764800	2.28
2851200	2.51
2937600	2.7
3024000	2.59
3110400	2.24
3196800	1.89
3283200	1.74
3369600	2.17
3456000	1.68
3542400	1.47
3628800	1.4
3715200	1.4
3801600	1.35
3888000	1.3
3974400	1.24
4060800	1.16
4147200	1.01
4233600	0.94
4320000	0.95
4406400	1.09
4492800	1.09
4579200	1.1
4665600	1.09
4752000	0.98
4838400	0.82
4924800	0.8
5011200	0.75
5097600	0.66
5184000	0.63
5270400	0.63
5356800	0.77
5443200	0.82
5529600	0.9
5616000	0.81
5702400	0.72
5788800	0.62
5875200	0.67
5961600	0.82
6048000	0.79
6134400	0.8
6220800	0.84
6307200	1.04
6393600	1.02
6480000	0.94
6566400	0.8
6652800	0.75
6739200	0.71
6825600	0.68
6912000	0.61
6998400	0.52
7084800	0.58
7171200	0.73
7257600	1.05
7344000	1.04
7430400	0.83
7516800	0.73
7603200	0.65
7689600	0.62
7776000	0.64
7862400	0.59
7948800	0.57
8035200	0.64
8121600	0.69
8208000	0.66
8294400	0.62
8380800	0.66
8467200	0.69
8553600	0.67
8640000	0.63
8726400	0.59
8812800	0.59
8899200	0.63
8985600	0.82
9072000	0.9
9158400	0.77
9244800	0.75
9331200	0.67
