0	90.3
86400	90.0
172800	89.0
259200	88.9
345600	89.0
432000	89.0
518400	88.9
604800	87.9
691200	86.9
777600	85.6
864000	93.4
950400	87.7
1036800	85.6
1123200	84.1
1209600	83.0
1296000	78.3
1382400	76.0
1468800	84.6
1555200	85.9
1641600	86.4
1728000	85.7
1814400	83.0
1900800	77.5
1987200	77.9
2073600	76.4
2160000	75.7
2246400	75.2
2332800	74.1
2419200	73.8
2505600	73.7
2592000	73.3
2678400	72.1
2764800	73.1
2851200	72.0
2937600	70.8
3024000	70.7
3110400	72.1
3196800	72.6
3283200	76.0
3369600	76.7
3456000	77.0
3542400	76.3
3628800	75.5
3715200	74.9
3801600	75.7
3888000	75.6
3974400	76.7
4060800	76.1
4147200	75.3
4233600	73.9
4320000	72.6
4406400	71.7
4492800	75.1
4579200	75.6
4665600	75.0
4752000	74.8
4838400	79.4
4924800	79.3
5011200	78.8
5097600	79.1
5184000	80.1
5270400	80.2
5356800	79.2
5443200	78.2
5529600	77.6
5616000	76.9
5702400	76.7
5788800	78.7
5875200	78.8
5961600	78.0
6048000	76.6
6134400	75.5
6220800	74.7
6307200	76.1
6393600	76.6
6480000	85.6
6566400	137.0
6652800	130.0
6739200	96.4
6825600	90.4
6912000	88.8
6998400	89.2
7084800	87.8
7171200	85.8
7257600	85.8
7344000	88.2
7430400	89.6
7516800	87.6
7603200	86.8
7689600	86.2
7776000	86.0
7862400	85.5
7948800	85.1
8035200	84.7
8121600	84.4
8208000	84.6
8294400	83.7
8380800	82.2
8467200	82.4
8553600	82.3
8640000	82.1
8726400	83.6
8812800	84.3
8899200	81.8
8985600	79.9
9072000	78.6
9158400	80.5
9244800	82.7
9331200	88.9
